x,y
7118.3,7204.7
611.38,9425.6
1748.5,8841.2
3133.8,13960
14528,6.9578
13947,13597
1962.2,11877
8725.9,11648
2218.7,4902.7
348.28,6126.9
5804.6,7485.4
5495.9,14811
235.5,3134.7
9439.8,7718.7
1851.3,3917.9
1543.5,7251.7
5577.8,3161.3
14228,14518
9472.3,10716
11694,509.33
7973,6774.5
364.14,2272.7
9806.3,11819
12780,10305
8982.8,10080
2453.8,4408.5
4937.7,1893.4
5441.8,8011
10455,4706.9
8988.6,12312
14680,8110.8
9966.8,6376.9
8506.4,12709
12954,11312
4401.3,8211
3044.9,9527.1
14936,11885
4917.5,12582
7778.1,9385.2
8519.5,1928.3
10205,5482.8
7299.4,13799
7607,76.121
10929,3221.4
3361.3,13798
3819.3,2553.3
11385,5561.1
3903.9,14781
5381.8,5213.6
585.77,1826.2
2967.2,12528
7869.5,2850.3
10177,5483.3
1831.6,2391.3
6166.1,686.14
8617.1,8814.6
11842,504.5
13868,10682
5222.1,4346.1
3946.6,4808.3
2473,7201
7300.8,11090
3565.1,11667
9195.3,5515.7
8554.2,7797.6
3883.1,4750.3
12158,7325.2
12493,2781.9
8652.4,602.71
8740.5,1397.9
10961,11727
5093.2,10972
148,6488
3039.9,6497.3
3449.6,8342.4
19.602,6292.4
11653,12927
5742.9,13827
12492,4297.5
9633,10701
12766,10326
10442,1134.9
3552,5623.4
6513.6,11401
525.31,5627.8
13104,13400
4062.5,3558.5
1689.5,13911
3185.8,7723
13045,2571.4
5936.2,5476.7
4802.6,10262
3962.5,5782
6806.4,11967
6153.5,8003
1729.6,11697
6819.3,8147.8
14502,6188.1
5422.1,29.111
7989.2,512.89
4608.7,5869.5
2638.4,8871.1
13654,14091
4976.6,14757
6568.6,3862.8
5535.6,7836
14256,6002.1
13821,7033.9
10422,3091.1
12091,5329.8
7504.4,7220.1
3692.2,14964
13191,6267.2
11760,8586.8
9050.6,13715
9063.6,3765.2
6425.4,14976
8157.8,3975.6
9109.4,3755.3
6268.2,4962.7
5208.4,8160.6
5738.1,1440
7144.8,3153.2
856.37,14167
12021,4260.7
14668,11141
12694,12453
11781,1280.7
14817,11897
6616.2,5979.7
4733.5,12160
13993,10324
13264,9913.3
1255.3,4329
2493.2,3255.1
8577.4,13152
14064,6882.9
9546.3,13068
13917,2573.3
4118.9,8299.1
8582.9,8788.5
1085.3,7675.5
8694.4,5193.9
1322.9,13173
11273,5703.4
9740,499.6
14097,10372
3418.8,9623.5
7991.3,6352.4
1060.7,8203.3
3359.9,11254
6362.9,2536
5524.5,3402.8
7178.7,14282
6796.6,8804.5
36.941,5678.1
431.72,55.831
10114,14270
12010,11213
5082.7,4905.4
4715.8,8245.9
11016,5684
9326.9,2813.8
7566.2,2356.3
804.9,5671.9
5219.9,4550.2
935.38,4768.8
4051.1,11375
3042,11177
6198.3,14789
6334.7,3700.7
2338.9,14823
1921.1,5714.8
3957.8,4838.1
3795.8,3257
12664,13867
1957.4,4520.1
13636,8866.1
157.83,13690
11034,2773.6
11909,991.68
2570.4,1845.4
7500.4,3986.4
8342.3,14753
11595,7205.1
11521,9066.4
9300.7,8496.5
705.53,6839.4
4143.2,2272.5
2691.7,5489.2
11711,1110.5
691.78,10395
5806,10734
14135,9295
1610.9,4284.9
2786.8,5074.8
13823,11122
11739,12080
12023,1563.6
6986.6,1867.4
8290.1,140.53
13408,11141
9462.5,1981.3
956.32,9495.5
14444,13310
1950.6,2515.9
14218,5722.8
5312.5,9577.6
3934.5,11461
14511,9457.8
3456,9665.1
3190.9,12551
8559,12859
9764.4,7357
13468,13364
1912.3,9241.3
7849.9,4337
7178.5,8079.4
14244,13599
5506.3,8897.1
10486,89.986
13093,2283.5
11577,14861
14274,368.01
14360,2283.8
14007,14427
6937.9,9704.9
13363,1809.9
5607,14132
11047,2742.5
12500,7222.4
8562,8985
11002,12478
2277.3,2816.4
4367.2,11363
3490.2,8613.8
10494,2425.6
12441,2643.8
563.82,9513.3
1308.9,11168
5893.7,3488.1
13017,164.54
1309,920.71
9421.7,11726
11523,819.44
9954.2,4823.8
57.006,295.17
5376.1,760.03
8636.2,14316
2376.2,10225
1922.6,3247.6
2208.5,10565
3415.1,14559
967.01,9539
8979.9,13728
5992.4,14486
11996,13493
14115,7321.6
6399.2,7969.1
9486.8,4833.3
2973.9,233.43
674.71,5198.7
14560,875.61
1575.6,1408.2
5617.2,4350.9
2946.3,1530.4
7759.1,9238.5
10892,6196.1
12096,4226.1
9479.2,1932.5
9558.7,6455.8
9248.3,14252
1023.7,10494
6339.7,10469
944.13,2216.4
2265.3,11168
3869.3,14715
13613,4836
14355,2177.6
796.37,7649.1
6150.5,8147.5
11934,14085
11306,8322.3
13016,8991.9
14859,11753
12151,1074.1
11326,2635.6
971.05,1213
3132.2,10404
7973.7,1757.3
10311,14221
889.28,5871
1204.6,5649.8
4225.3,1950.6
793.34,3489.6
5933.3,14527
14422,4784.6
7309,7594.6
11787,5718.4
14983,3342.6
2184.5,4744.1
9625.2,2479.9
7621.2,13127
11445,13011
3452.4,14492
10155,9519.9
2660.1,2031.2
2628.6,12619
13029,9980.8
3513.9,13094
13273,3457.5
13488,14174
11553,10507
11131,12930
11516,8799.2
973.42,6058.5
12584,8846.3
3209.5,753
1315.9,3417.6
12673,5923
12269,2645.9
8871.8,8021.7
13609,842.42
11609,2356.9
59.726,8486.3
307.28,5889.3
11209,13775
2979.9,10641
861.06,14027
7955.2,6342.6
8150.9,11.162
7674.7,2786.2
2307.9,3955.2
9479.4,10699
1662.8,13274
6060.8,5372.3
3458.9,1393.4
6735.9,6930.8
13061,10067
14665,5808.7
9055.3,3727.4
14174,13896
2902.8,13262
7235.8,13348
1011.7,3186.1
13383,8647.6
13389,1779.3
2002.9,10548
4853.9,10169
2656.4,14828
938.17,13992
6418.7,2664.9
550.49,476.59
7713.1,12934
1699.1,11641
13786,5722.3
4770.1,9502.2
7754.1,3895.7
1331.2,6507
5895.4,3453.4
12642,2049.8
1898.8,3673.3
8430,2270.7
10419,12138
891.92,2081.8
13074,1574.7
3632.8,9803.5
3339.1,3901.2
9144.3,9522.7
11219,2948.6
6932.2,14027
6521.9,616.04
1245,13223
11821,3820.2
13486,6469
9721.4,11909
9773.8,336.13
13653,8853.7
10931,7975.5
14127,4492.6
445.98,10649
11581,7298
872.59,4175.9
2469.9,3266
2355.4,5265
3812,5959.2
14024,2140.8
11582,4086.4
9374.1,2035.7
10388,1511
2917.6,10495
430.25,14091
9778.4,7357.3
5756.3,7712.1
309.36,9263.4
13441,9830.2
14736,5053.3
14310,9418.2
13373,4716.4
775.07,5999.6
8973.2,8861.1
14395,5921.5
11053,13217
14350,9510.4
12228,11369
8438.6,14992
9885,14717
6093.2,2244.8
14338,2116.1
183.52,3200.9
3536.4,13409
2564.1,5787.3
42.173,6473.1
9106.9,12960
8880.7,14402
6319,12007
6601.5,2843.5
11747,14581
51.03,4917.9
428,3094.7
3754.6,13836
3163,14109
7744.9,3361.7
7458.9,7269.6
9777.8,7362.2
14147,13909
14109,4736.4
11606,6046
10907,7681.3
13178,122.3
53.258,4409.9
3070.9,9568.8
13441,7191.9
6460.8,8035.2
6575.5,7085
6489.6,8508
7465.7,6169.5
1315.6,11119
7839.9,9774.8
6258.3,13302
4245.2,3451.3
12581,13017
5972,3751.7
1338.5,14898
13416,8697.7
5596.4,10737
12232,14083
7950.4,7811.4
1060.3,9563.9
5595.1,9041
3183.8,11901
6797.7,14822
11594,4045.4
561.67,10479
360.74,12975
2411.9,10840
2722,9627
11608,7237.6
715.85,7618
3299.4,11715
9737.2,13097
967.47,13570
13700,7157.1
2941.5,14082
8178.2,6853.8
12202,7055.2
5602.1,10794
3321.3,14748
8521.3,4495.5
12881,8525
736.82,5157.7
10644,1910.5
9254.3,3604.8
2712.7,9604.4
14097,2058.1
748.09,10389
8004.1,7790.2
3180.7,1168
6905.9,3186.9
8540,9895.3
13523,14590
6946.8,9439.4
8710.5,13509
8702.8,5940.2
10920,7283.3
9392.4,672.96
8974.2,6626.4
12850,12674
5175.8,14614
8682.6,4274.9
8581,902.27
7850.8,13624
7571.3,2324.4
235.73,14358
12132,2338.1
9314.2,4406.5
5900.6,6262.2
3021.6,6321.7
7839.1,12244
5835.3,8130.8
4860.8,2026.8
12803,5803.8
14686,5864.8
5571.6,3390.8
4984.7,3186.7
6305.5,9176.6
411.76,4655.9
3218.4,4511.4
230.07,7708.1
9419.9,8330.5
3711.2,1979.2
8166.6,10831
1559.2,2357.1
14654,12430
652.96,6111.5
3007.3,6394.6
4794.1,1479.8
10758,8210
14776,4936.4
6084.2,1869.8
14197,7082.7
7461.6,4293.8
13391,9924.9
11612,2052.8
1055.2,12948
2218.7,7981.4
10828,6863
10363,6127.9
12616,1670.3
2255.3,2789.6
1188.9,11292
1905.3,12902
11097,708.66
2843.2,12123
1588.9,1647
8076.2,6261.5
3693.6,13369
3128.2,13882
13118,6899.6
11960,8714
7442.9,5335.2
9987.4,6350.1
6342.7,7730
4839,11477
5010,2216.5
14519,8938.1
3926.2,5325.9
1431.3,6962.5
12089,10350
10781,3231.2
4578.9,12187
6587.2,5837.1
10122,12169
6514.1,8967.8
11603,10220
10486,5267.1
9949.7,3176.3
5078.3,10803
7834.4,6356.6
14830,11801
14811,14617
3666.4,5009.9
6062.4,5699
8145.9,11974
13209,13618
10209,8319.6
6899,2624.6
12372,11558
11670,13598
8921.5,8486.2
5761.4,6260
8567,927.86
2739.1,10324
13147,5934.1
13414,410.62
3536.8,3218.6
4113.8,9803.1
6440,3384
7707.6,6459.8
9379.4,4465.9
4279.1,14929
4581.9,13286
3527.2,11664
211.59,4094.8
7453.8,6178.6
4882.5,5698.6
13817,6930
268.77,2854
158.14,13715
14619,11067
3911.3,11431
9125,13185
2742.8,5058.1
2167.5,10643
7737.4,3151.3
11388,3362.3
8822.1,12869
7491.1,9436.1
1565,10004
2602.7,889.58
10048,10545
1035.5,14744
9990.3,7879.2
1750.3,7779.8
2025.7,10333
4738.6,13838
11546,6158.8
6005.5,9143.4
4102.5,3343.5
8640.5,2423.9
6135.6,14785
11631,670.36
11619,4257.3
13974,6976.5
7576,5092.2
11499,14561
362.09,1553.8
5063.3,9099.3
1990.4,10081
14416,3003
2473.1,5701.1
6460.1,10613
4147.4,8541.2
12919,2970.9
3576.4,14679
1473.5,1496.1
3106.2,12937
14944,13416
7125.5,11893
1028.2,14414
13603,14632
8578.7,12315
2667.1,10196
4438.9,7621.2
13635,7878.1
4372.1,7243.5
8700,2288.8
12141,1063.2
14501,11062
6850.6,11710
14547,12224
6029.2,1935.2
14795,2566.2
13667,340.32
4830.2,6142.7
10548,14999
11271,3822
7841.1,9012.3
14940,11901
2063.3,7332.5
1831.7,5633.5
1303,8366.7
10580,3787.5
7404.3,12186
10825,4816
10260,5755.9
5404.7,13939
11317,3992.3
11539,3664.6
12927,11324
13459,10905
13514,11574
8327.5,5314.4
10490,11873
14662,5521.5
5371.3,12370
3714.7,2460.1
14291,11351
5076.3,13582
7162.3,4866.1
14443,14586
3642.1,2051
12674,11687
6347.6,694.87
4143.1,41.828
2906.8,12759
1582.6,5916.5
13108,13365
1948.4,3186.3
12259,5371.4
13224,1200.4
4638.9,13795
9983.8,13088
1184.5,8412.2
3834.3,2485
2221.9,5919.6
10752,12868
10974,9835.4
982.16,14300
9195.9,8145.1
1548.9,2439.5
11435,1424.5
21.146,10523
9837.1,9097.7
6890.6,8172.3
13715,14078
10639,6328.1
767.61,4899.2
4631.3,11002
11839,10927
7149.8,13139
11958,3042.3
4975.4,3931.6
4512.1,9846.3
1209,10066
4938.2,9983.6
4444.5,2492.7
11238,12453
11567,12013
2341.3,7124.8
2987.5,13002
14323,3766.4
5501.7,11347
8914.5,14862
5133.3,10364
5079.4,12547
10200,14520
8884.8,14847
13301,6224.6
6568.3,14472
3968.4,5387.4
7192.8,2778
13311,12709
3592.2,22.274
9341.8,5587
2110.3,86.89
951.36,6066.7
5008.3,14495
2712.3,4932.5
11723,3385
13533,3052.4
12750,10141
3510.2,10576
4281.1,10889
766.93,8174.1
12788,12511
6496,11114
11349,9820.1
1008.2,12433
10170,7182.7
876.31,4764.2
13403,3612.9
7777.3,7998.6
6988.2,12620
13800,8869.8
3774.2,9463.6
2451.4,2888.8
12445,14228
1961.1,7813.7
6914.9,2447.4
3568.1,11681
8221.8,1524.9
14487,6213.5
3518.5,13182
10982,14282
4783.9,11192
14665,8045.1
169.84,157.8
8755.5,2084.3
13926,7396.3
8942.5,6569.6
3979,11922
3896.3,4147.7
3965.6,802.45
2426.7,9802.4
3943.3,4776
2305.1,10592
2617,8456
11484,8966.9
9405.8,1907.6
9637.8,5015.2
11027,13209
13661,3053.8
7455.3,1583.8
13710,9696.6
12911,12769
13204,6670.9
14398,14279
12365,11329
5372.1,13494
14236,407.07
1972.4,3165
2559,6068.3
13350,3566.4
10173,7036.4
7169.4,11108
5096.8,9145.9
14932,12754
2563.9,14115
9867.5,1385
10169,7180.6
77.305,7549.5
7194.7,8170.2
13884,1342.6
5714.7,8563
4927,14714
9362.1,7678.4
12114,2362.3
2893.1,12199
9341.5,14311
3344.8,7092.1
12954,11613
5198.1,5702.6
12640,2598.2
10120,1698.3
9564.7,11909
322.13,9296
9335.5,6887.3
4289.4,6202.4
14073,3506.2
9204.1,10933
1900.5,7739.7
9018.7,6483.4
2293,7751.6
2670.2,2877.7
14056,13864
9648.3,14410
6135.9,6914
1179.7,5872.6
5293.8,3487.2
4988,787.44
8520.4,7774.9
14824,11794
8344.9,13702
2480.9,12869
11383,7801.1
13138,8257.2
1064.3,5433.1
12471,11710
3440,7027.1
2186,4799
3409.4,892.77
6952.1,10840
280.63,4929.8
5802,3717.5
8128.5,7937.8
7854.7,6203.9
9351.6,1441.7
3715.9,6226.8
8444.4,5244.5
7758.4,12922
5445.7,11442
4962.8,14794
5306.2,1819.5
7561.1,14038
14653,13612
12668,6515
9859.5,1173
6052.5,5781.9
1437.8,1261.5
2165.7,19.233
2680.2,9591.9
10197,10889
4332.8,10855
6858,11698
3901.2,8571.2
11288,10923
1735.8,2928.6
5706.7,8575.5
10873,12563
5512.7,11729
11925,8164.2
6960,7172.3
14093,7098.2
10118,16.687
717.63,8619.4
5141,4603.1
11754,1086.8
1409,11426
8165.8,7100.2
850.36,3020.1
6472.7,4622.4
5411.7,2135.1
4714.1,5607.1
8123.6,10523
5942.5,2977.5
7008.9,12008
9295.1,1501.8
8546.8,1890.8
9384.2,316.18
2515.9,8099.5
10944,3903.3
5951.7,13222
4937,5386.5
12210,3834.4
7708.8,6386.5
39.359,4898.3
4101.1,11.992
8794.2,9193
7906.3,13206
2782.7,1540.7
12000,971.8
13683,3859.9
10560,1126.2
13748,10579
708.11,7662.2
5036.9,7838.7
8198.3,95.563
3978.8,3552.1
1700.6,8915.4
14620,498.5
6539.2,989.77
3891.2,7844.4
11790,7747.8
14377,3060.4
6574.1,11336
7002.4,11815
6292.9,3713.7
1214.6,8252.1
12218,2645
500.3,1634.9
11104,8441.9
4608.6,2254.2
5803.2,9949.7
8196.2,11807
4114.1,37.506
13305,2152.6
6880.4,10735
13164,8939.7
2317.2,5411.3
13771,11574
5592.8,911.11
1133.5,263.07
12144,14919
6443.9,9736.4
14863,3927.2
6208.5,5961.4
3332,8314.4
2025.8,11666
8063.4,730.68
8811.5,12799
9879,9257.9
13017,2166.3
3671.2,4982.7
13078,120.92
12953,11292
3301.8,8148.6
11931,8251.2
4325,2280.9
9746.9,3735.6
2740.5,13101
8662,6544.2
6551.8,991.68
2632.8,6756.1
680.02,9788.3
9288.8,9177
11071,2689.4
5535.2,7370.5
1458.5,1260.4
4297,11074
11237,8357.7
7000.3,869.76
12809,2270.5
13066,1346.4
7338.1,1892.8
11789,1295.1
7324.9,13809
14305,4208.1
13604,3862.2
8823.3,10422
8356.6,6396
1954.7,14040
9329.9,11314
13835,6895
3967.8,2029.8
5392.6,14819
7748.6,12935
725.33,6360.7
4875.4,1139.9
14762,2434.9
12654,12757
8538,5136.3
11423,11756
10290,12197
6775.1,3336.8
1632.9,2846.4
6571.4,5712.3
1639.9,11284
5710.9,9667.8
4341.9,10452
1802.3,8819.3
6145.4,521.54
4050.6,11807
7908.2,9521.3
3760.9,13826
9753.4,3332.9
12117,14706
5936.5,11021
8484.6,13087
1392.8,9803.3
2784.8,8132.6
4218.6,1324
3668.3,14023
1646.4,10225
11175,5693.8
3210,3592.7
14288,4203.3
12253,7400.1
1422.5,12208
7151.9,2611.8
12683,11646
9976.2,5599.5
4337.2,10896
13673,11021
13711,12440
8585.4,4482.8
6398.3,2702.5
14144,13909
8236.6,52.139
7466.2,6226
6933.6,8217
3409.5,11796
10771,4377.8
6964,849.82
11276,6032.4
2171.2,72.207
5723.8,8546.8
5321.9,1291.8
12265,5343.4
12753,10121
8596.7,11847
2939.4,9193.5
6740.8,7380.7
6711.2,5153.2
394.11,3893.8
2116.4,4.1288
909.45,14948
2921.1,12587
10568,7369.5
4489.5,2564.4
7352.1,11868
5571,2419.8
13209,12622
8155.1,9660.8
1086.8,10214
7473.8,3787.9
11264,802.45
2178,7760.7
3148.3,10932
13512,13298
11061,14977
9662.6,6992.5
6382.9,6947.7
9666.9,4867.9
7864.2,3907
10895,9730.8
8413.3,2447.7
739.5,8666.4
2270.3,3856.6
3107.1,11244
2944.4,8648.3
2150.6,8130.4
8736.9,9939.5
2935.7,6195.3
5687,6207
72.406,11171
825.66,5656.9
8321,7504.7
82.237,14402
6481,8945.4
7016.4,7128.7
6714.3,7357.9
9162.8,8114.4
6514.9,6211.8
8630,619.94
10256,5690.9
10264,9560.7
12991,8990.5
8278.4,10941
14411,3114.6
5962.8,516.13
2365.9,4630.7
9450.1,174.69
4721.6,13825
706.52,11252
8593.2,5149.7
14222,2273.7
6562.1,1274
11057,147.62
8293,7559.7
8281.2,7133.9
5417,5185.1
11229,36.917
10883,12997
1965.2,7325.4
4697.6,2204.5
13683,7099.4
8846.4,10446
4765,12406
467.4,6499.8
259.73,7459.6
11427,3308.4
2318.8,7815.6
7517.1,1023
9997.3,960.33
6523.7,9574.5
7692.3,6665.4
3299.3,11448
14066,9270
5512,7353.7
12020,9071.9
6458.9,6234.9
3621,924.03
9760.3,361.48
1864.7,69.573
11618,4345
6955.1,11514
12333,11281
14100,11802
1041.7,13439
11210,11611
8975.2,6582.7
11170,11065
4730.5,1621.6
8128.1,3278.3
13758,10462
10508,6153.3
13762,14649
11977,1418.1
12783,8937.3
3233.3,3782.6
12776,3696.4
14022,14152
5517.7,13420
12551,9760.7
12598,9368.9
7354.6,13246
9937,4191.6
13619,4905.1
8698.2,12928
1311.3,2648.5
11196,5705.9
2064.9,45.905
12258,9523.6
3792.5,14961
2034.8,1321.7
4957.9,10480
3519.9,9345
13754,93.724
2306.8,40.45
1820.8,11745
12503,8219.2
4121.7,4380.5
12759,6911.4
9587.8,563.08
6917,2381.7
8603.4,10308
14353,7808.9
10103,4883.2
4352.1,7238.8
11293,8327.3
3861.5,4531.1
14186,144.79
274.05,14885
14980,12550
9723.2,4589.5
9323.3,86.763
13169,1280.7
3036.6,2745.9
1522.1,5646.2
13201,1217.7
5226.9,8034.3
1271.8,3384.3
9705.2,7368.9
14114,11265
422.06,13264
11115,7430.3
8777.6,1318.4
7135.5,11120
7760.2,7825.6
9578,13068
14276,9787.2
7133,11651
5773.5,6238.9
3831,2464.9
12001,3369.6
7629.4,10153
6964.7,11055
10418,14781
3969.1,2025.5
12695,11641
14848,1708.4
3000.2,6373.3
7707.5,3308
14752,4112.9
887.16,14232
3489.5,1355.7
11661,12008
8879.7,1373.4
299.24,8424.2
7654.9,1242.6
6400.3,4004.1
1302.7,6651
10148,7032.3
6381.6,12353
14413,5870.7
2093.3,6897.3
6070.2,8182.8
12473,13012
13082,3373.9
12732,11656
9907.8,12806
4843.9,1974.6
2899.5,5129.4
3894,11225
13530,8800.8
6488.3,5142.1
5550.7,14854
3716.1,4052.2
5817.6,669.08
450.93,5087.5
14768,8187
12319,5967.8
5247.2,11559
11236,8193.8
11316,1194.8
14914,6008.3
2723.1,9979.4
14989,14771
2616.1,7469.4
7817.2,7472.9
10894,8138.8
12083,14444
6162.3,9513.3
7258.5,4673.4
2115.2,1212.1
9375.4,7995.4
11496,9002.4
9393,10470
8402.7,11356
2233.7,13199
12990,5174.5
2675.8,10715
12834,8570.9
13299,1671
11149,354.04
5940.5,78.012
10328,11178
2590.2,1828.4
5051,11233
12735,12685
2796.9,1080.1
12489,8203.8
14262,1236
7958.5,608.76
5844.4,7564.1
14047,6990.9
10909,5685.7
6757.5,2479
7668.4,7447.8
9487.6,10769
9723.9,7387.2
7968.7,11714
163.3,6017.4
7851.6,13728
14575,9977
3705,3075.6
5815.1,2153.4
1667.6,132.27
27.895,286.94
12765,10182
6794.3,3282.7
13171,142.68
13080,5167.5
4764.1,13799
4453.6,10262
7505.1,8104.8
11645,10844
2464.2,7293.1
8522.5,4065.7
11587,6155
428.41,2601.9
14438,452.8
3992.5,4794.9
2083.2,2704.1
4858.8,12569
7166.1,8322
913.76,4737
6693.6,7304.1
5460.8,4034.3
6727.8,10537
945.59,3991.8
3290.1,3488.8
12357,7377.8
6539.3,14834
13765,11361
6547,599.54
9613.6,10805
8731.5,5361.1
6337.4,12036
11002,6000
7554.7,2328.6
3416.6,4783.9
12983,1507
14319,3372.3
3157.9,12364
337.45,1546.8
13832,7636.4
10107,14301
1782,2388.7
13825,8601.5
6170.5,6893.8
6600.1,521.35
3766.4,9897.3
5060.2,4263.6
2773.9,5878
1113.1,7801.3
5582.5,8509.4
12714,6871.7
6533.5,1309.6
13643,14073
4445.8,9732.5
2877.1,10827
6889.6,8212.7
3082.5,6343.2
1058.5,7171.9
3954.4,3174.2
11903,5048.3
13668,7190.4
2523.3,14645
4424.2,9709.9
4268.1,784.29
1102.4,11790
6704.9,7322.6
7782.5,3030.6
14599,9931.1
8679.2,11762
4073.2,50.756
6998.9,14776
2134.3,14644
7733.9,3715.2
7141.6,4918.2
9560.4,581.44
8245.5,5930.9
6215.1,1901.7
7021.4,14382
2370.2,3333.4
9564.2,8742.4
8317.6,8074.9
12038,13175
14870,5647.4
14222,13588
8851,855.9
13452,363.61
6143.9,12296
5409.6,14774
11987,13836
12773,12999
13068,4110.5
7021.8,11919
3327,8306
1259.9,6431.4
11124,5707.8
3334.1,6060.7
13213,5959.4
4057.2,674.03
9351.7,1925.5
6999.8,11889
8713.3,6462.7
2989.1,7566.2
5326.4,11964
7979.9,12337
8019.4,13374
7729.3,9997.2
14126,2481.8
14270,11127
7765.2,1280.4
5005.1,12954
44.432,5634
1192.2,11879
12829,11775
4999.6,1900.4
13519,8730.4
5680.3,9635.8
13999,6951.5
3308.9,2738.2
109.94,14390
9942.3,4249
7970.6,7028
9932,2795
2760.6,9853
8849.1,12858
11698,1929.3
9889.8,4150.8
11536,12658
6101.3,13844
14325,6916.9
11559,12985
2446,3284.2
3085.5,13974
1786.3,1637.7
6985.3,12642
8723.6,12737
6791.9,7370.8
8156.3,7699.8
10428,12162
8937,8535.2
14726,9976.5
13114,13386
14697,13620
9230.2,3746.1
13227,2686.4
11149,12170
10019,1462.7
13381,6467.1
9940.2,10291
8202.9,10795
8569.7,13369
3588.4,9772.1
12833,3889.8
1560.9,9823.7
5866.8,13864
6565.8,6763.3
1578.5,5925.5
5207.4,12748
7452.4,14158
11796,1988.6
8565.3,13166
9669.4,2831.4
13280,4449.2
5704.3,3958.7
3540,7784.2
2561.1,10125
4395.9,1226
12485,6753.5
3483.8,9686
4447.6,6514.4
7933.2,13351
8286.8,8029
5306.5,11938
8260.7,3593.8
9717.6,14474
9077.8,11336
4650.5,14178
1003.2,4789.2
8250.5,14652
10196,10930
6395.8,2699.4
4202.6,8124.8
9300.2,3678
3838.4,11258
10351,2676.7
13700,11015
12649,11639
5226.1,8081.6
9704.1,12831
10813,5305.3
9089.5,11572
13551,12554
1761.3,2435
12186,10155
13364,4712
13632,11909
932.2,14059
8963.6,8611.7
12832,4904
8033.6,11578
4494.9,1415
7127.6,13176
425.57,2637.1
3116.3,14106
7223.2,6132.8
12229,11853
10809,5686.3
12269,5894.9
5500.1,4044.9
3854.3,7820.2
13559,4898.5
12624,2406.3
13555,13298
403.13,1343.2
10565,11356
232.04,4384.1
5264.9,8028.5
507.1,4624.9
13927,10156
11745,5452.6
905.5,1802.6
6428.3,7840.3
8850.3,11108
1641.7,11645
7032.8,14396
1348.4,5059.9
3503,14274
11922,3752.8
9944.4,4223.6
13582,3303
1783.5,7672.3
4523.3,5341.3
7375.8,13711
7823.8,7878.1
5372.2,13526
7043.9,1728.1
5832.6,8845.4
6344.7,7982.6
8055.1,13145
9615.3,6493.7
9307.9,634.24
550.89,1673.1
12466,2658
1106.1,3233.7
10799,11500
7402.6,2467.7
3650.9,4146.6
8913.3,7701.7
7523,7299.2
9453.8,1948
11937,8914
14836,408.69
8112.8,401.54
5883.1,13264
6513.9,5639.1
7597.7,3762.9
1871.6,3269.4
13650,7873.5
142.22,4194.1
14653,9807.7
6963.9,11941
3470.5,1312.9
2044.1,14086
1620,14733
2083.4,7359.2
8525.7,13264
6579,3308.8
9469.7,6775.6
10324,4103.5
4911.4,864.31
14923,13949
10279,13431
11740,13085
6174.4,2782.8
10228,9587.2
6221.9,12197
3338.7,11283
8161.7,13914
14123,4128.2
8349.8,6135.9
4296.1,11415
6313.7,2567.9
6353.8,11552
1358.2,14102
2363.6,11177
11305,2669.4
8840.2,11711
11366,8582.1
5337.9,14541
14038,4697.5
3063.3,6092.6
11448,5667.2
11319,13526
7011.1,14414
4249.7,12615
9267.5,4045.3
12491,8800.8
11775,13122
11274,10567
3757.1,13986
2894.8,2469.2
1506.7,1351
8748,4063.5
5299.6,2542
1900.3,10758
4325.4,11145
3008.7,7584.5
4963.9,6485
4751.4,8250.4
11149,1958.2
915.26,5240.7
11305,6639.1
11525,8796.8
3146.8,1261.3
12995,5270.5
12226,9454.9
3960.2,562.12
13379,4721.9
10742,10363
14379,12174
3180.4,10501
5392.2,14825
4605.5,5827.5
9370.8,11273
10984,10099
9486,6857.3
1704.9,2896.2
4399.2,10091
5956.3,9721.4
11395,6543.7
5092,10960
9481.6,2895.1
2381.1,4343.3
7285.7,6750.9
610.32,6386.8
4549.7,12107
13396,4949.3
2128.8,1130.7
13356,8116.4
5653.1,12228
8660.5,13559
61.535,6973.8
5343.1,9660.7
11351,7248.6
13443,12373
11333,8660.3
12225,7362.1
2545.4,271.78
14507,4537.4
10478,12729
5040.5,5953.8
615.67,13050
1264.8,13198
8292.9,1881.9
1014.4,14338
2739.7,3793.9
4123.3,8492.1
6219.3,4406.1
7263.7,11293
2679.6,5420.3
2894.2,1514.2
12392,13958
11287,6078
4303.5,10857
3442.1,13797
11988,1613.7
14115,13725
2655.7,3388.7
3501.5,1091.5
4771.8,14526
9776.2,6493.1
746.05,11451
5166,14619
10313,12264
10963,2568.9
6859.9,6359.9
10834,8159.5
7982.2,7770.3
6807,12028
2318,4633.9
7322,8824.9
50.342,10133
2778.3,7869.2
12193,962.82
11092,14958
3816.8,3255.3
9485.3,6926.1
8932.4,12481
8542.3,863.19
12955,2199.7
6457.7,11129
9663.1,3282
5942.9,3792.1
46.821,8757.5
7461,3477.4
4214,12101
11254,12133
3475,13312
11529,13857
6270.4,1527.6
779.32,3039
11778,7645.6
6109.9,7875
1209.3,2324
8468.5,9329.2
11916,2416.2
895.58,10053
8018.6,3787.7
1789.3,5344.2
10880,11346
7968.5,5361.5
2923.1,9815.1
4715.1,5647.6
9932.2,4194.6
8103.1,6232.1
10116,4239.8
2796.4,7615.6
9660.4,12819
11083,3452
8278.4,7498.3
4055.9,14460
4878.7,1874.1
14576,9994
967.41,3663.7
4115.5,9538.4
14154,6857.1
