x,y
1596.2,10199
8444.1,9174.8
7183.4,9326
1565.9,11048
13432,445.47
7759.1,8536.5
6167.6,11978
9447.3,2714.2
11813,3193.2
5311.2,10775
2400.9,1339.1
142.24,870.32
11696,2061.5
1890.7,7241.2
2064.1,13123
2446.1,5772.5
340.74,8651.3
14023,9116.5
13389,473.32
5959.8,12200
11826,9913
11512,10956
12686,1920.5
4596.9,505.74
12202,1928.3
8669.1,155.67
4138.5,1979.1
4963.3,1080.2
496.75,10482
615.87,5414
6156.7,8046.5
9388.4,8539.1
10657,5160.1
9728.4,11417
13347,132.62
10409,14804
5900.8,3520.9
7191.2,2789.5
12203,14795
117.86,3113.8
8479,9152.9
2520.5,5866.5
9934.1,8875.5
1040.1,9483.1
842.44,13849
14721,674.26
5113.7,1906.5
13857,4425.2
3595.9,11940
8065.3,4709.7
10402,5086.2
13373,5030
11123,6473.9
7683.2,14081
12930,742.7
5739.7,5354.3
13983,9775.6
14682,681.49
11525,1157.5
1356.5,7002
10053,4404.1
249.36,13467
9709.4,3486
7663,2718.2
2737.6,11161
2589.6,13602
2599.5,8565.4
8759.2,9058.1
2445.1,12948
7485.9,13390
89.938,8244.7
6477.6,4233.2
9822.3,4906.6
8594.3,7701.3
11533,6770.7
10626,3697.4
4187.3,8349.1
3835.3,4345.1
12260,2448.6
7325.1,5147.7
3056,12814
13120,2458.6
8493.1,7354.9
9536.4,4733.1
3809.7,2334.3
1472.1,14744
1587.6,8900.3
10851,218.65
9374.9,10785
6948.3,5928.6
11519,10474
11513,1104.9
6614.5,8921.5
10877,6227.9
5547,5871.3
384.2,9058.1
8360.6,1222.9
8932.5,2116.7
3467.4,9728.2
7313.7,13119
11262,11819
1068,9117.4
2227.4,14043
14799,1730.6
787.08,2109
7751.7,7557.4
1530.8,11856
3789.6,2360.9
9886.8,4848.2
14081,875.36
3220.1,2542.5
6.2544,11174
14297,7806.8
13684,4648.4
13999,13901
3666,13838
10455,6183.7
624.79,5860.3
10827,10754
1276.9,11291
7457.1,2949.3
8369,3724
13380,7591.9
13235,13834
2296.2,3951.9
14863,3992.8
5261.3,14341
10356,6895.6
14942,12874
2637.5,8619
9536.9,4998.4
14064,4254.4
13363,8510.3
5881.6,11577
14962,14823
5605.4,10147
214.44,6328.7
13047,9883
4203.5,2383.8
2764.8,2218.4
2027,773.9
572.9,11809
13129,9341
7426.9,9157.3
14259,8613.7
4770.1,1541.4
7591.8,137.23
8945.7,8513.1
12922,767.69
10131,204.02
6152.2,12367
14281,3735.5
2419.1,11544
10102,866.19
12693,4624.8
14349,14983
14880,11292
6306.4,14732
10627,4082.5
4907.8,4247.9
13667,9113.8
9300.4,12492
14850,6401.2
11775,2621.2
9363.8,14770
1728.9,12506
7651.3,3645.1
8258.1,4733.8
2147.7,7765.2
14743,3081.7
4432.4,4025
8065.5,10518
2457.4,1882.4
7160,410.49
1476.6,6642.4
2296.8,3261
7618.3,3274.2
9718.4,649.14
6537.4,2114.7
14970,10679
4109.6,8968.8
2718.9,11009
434.52,7840.9
11904,8916.4
8521.1,3983.4
13114,7569.4
10770,13670
6506.3,3186.8
6502.9,2098.7
3749.8,2995.3
153.74,1351.4
8503.2,1665.3
11660,2066.3
1663.2,9957
14440,4146.1
7230.6,602.53
11206,11573
7752.7,3958.7
6889.3,1744.7
8771.3,1781.9
12866,11172
9687.2,9641.2
4467.4,9860.6
5597.1,4797.8
8139.6,14691
10592,7135.6
9484.7,3317.3
3883.8,1094.1
2606.4,2843.8
8320.4,2621.2
2995.5,2686.6
7844.6,12619
2117.8,1118.1
13372,698.22
12254,2078.2
11334,10934
3520.3,2442.5
1394.8,7388.6
3657.2,1355
13394,14546
3695.7,11716
169.73,1380
13210,8495.1
747.55,7158.3
2104.6,5435.4
10832,12571
5564.1,965.52
44.277,571.15
11847,13632
5255.3,14384
14224,912
13520,10629
14896,13475
13641,11832
11444,2047.1
3269,1961.7
6502.1,14226
2178,4345
4851.1,2448.3
9834.6,13234
2457.4,12538
12489,806.83
10504,2603.1
7423.2,12564
5359,10702
8826.5,4952.7
11514,10912
4820.1,5154.1
6364.9,6738.2
4214.5,12760
12508,11391
7031.6,5268.4
832.46,8704.3
6447.5,4239
14344,5401.6
12159,1076.2
2953.7,3749.9
154.09,887.26
6912.4,2946
956.96,8959.3
7677.4,3600.1
10707,10788
1547.9,2568
10997,11406
5350.2,9205.1
12865,1358.8
13576,9296.4
4471.8,11923
6874.7,3886.3
10048,7841.7
12787,7529.4
4532.4,14104
553.1,7395.8
8744.9,2500.4
13406,9413.1
3995.1,3358.5
9932.4,1762.1
10737,1279.7
12512,6550.9
9648.2,2495
10137,3054
7860.2,11371
6955.8,509.21
10928,9706.8
2862.7,1941
3179.4,10812
14249,5935.2
14307,8618.5
1531.1,9363.6
820.04,12058
11889,12185
11519,555.07
3091.1,8611.5
12387,6790.8
5021.4,13297
1418.5,12772
14755,3409.9
4787.1,13661
7762.7,11470
8521.6,10210
8594.7,5752.1
10894,6207.8
14494,349.85
7418.1,8616.9
635.44,12193
3001,14104
14540,10414
11150,6292.2
5890.9,10655
3845.2,2321.8
5739.3,6602.8
9221.1,10801
6586,5085.9
1009.1,8604.6
14309,5949
1768.5,12449
1719.5,48.636
9703.8,11771
14281,14241
3475.5,11861
5465.5,3711.7
13922,358.03
9297.1,13128
1433.6,9529.3
9934.1,3059.8
11233,1560.2
10386,5094.5
7983.2,10893
9358.6,8565.2
9054.8,10090
6735.1,3517.9
5070.3,12855
2480,9158.7
12027,340.2
10280,12627
7046.2,3237.9
9836.8,11942
11516,12475
1929.3,3636.6
9993.2,972.1
4581.3,9465.5
2554.2,14291
2292.2,1795.5
1085.5,11033
4575.8,14963
9000.9,3736.5
9145,11462
10852,10710
9473,10749
8842.4,8169
4850.2,5156.2
4203.6,360.19
371.17,11617
9561.1,658.68
4903.8,5044.9
5991.4,2308.9
861.46,2826.5
11479,10944
7416.9,12566
7668.8,4638.8
12896,1754.8
8054.5,2138.1
2882.3,9673.1
6912.2,6406.4
2475.6,3016.5
7169.9,13176
157.72,903.7
8723.2,3340
4193.3,11079
12029,11386
1869.8,10903
12939,4752.3
5554.9,1386.3
3382.9,14276
4787,3709.9
1208.5,2682.7
368.87,12944
4707.1,3763.3
8134.6,10506
816.01,2294
909.58,6173.5
10040,5425.9
11383,6050.2
4116.9,14538
4825.6,14588
9950.7,6269.7
7543.3,11530
57.311,13410
13234,11690
2254.4,8239.7
9981.7,1927.5
12210,13460
1010.7,1808.3
13547,10796
9095.9,13592
6669.2,8070.1
2353,13274
4094.3,2922.4
8858.9,6908.5
5480.6,7951
938.45,4156.5
12204,7285.2
12160,8770.3
8450.5,2265.8
11894,12532
2945.9,2196.3
13892,7400.3
13619,10925
11904,4159.9
479.53,7777.6
9997.7,4412.7
3308.5,3864.8
8528.2,9035.6
9998.3,14479
10090,4700.1
908.64,10723
11788,84.561
11176,3329.2
7195.2,5818.7
7518.6,3196.5
4152.7,7964.1
2886.3,6631.7
7958.4,7402.7
7930.8,1603.2
10142,6754.4
6674.8,8948.2
8845,5497.4
684.29,3881.6
11330,2660.2
576.93,5121.2
7836.7,13587
12078,13069
11465,6322.6
4911.9,11910
2508.2,7327.5
1420.1,1520
7424.6,10061
13908,7453.8
2799.2,11911
12112,2687.8
12662,11436
6151.4,8920.1
1877.4,127.42
12472,7459.9
9669.2,7629.1
14208,2157.4
9129.4,9419.9
2445.2,13421
11045,14323
8661.8,6549.7
3055.3,3739.7
715.34,6860.5
12200,1076.4
12177,13584
5430.8,12716
10522,7164
12330,3870
8283.4,7124.3
11216,12472
2091.5,11165
544.7,1688.7
2981.8,11973
167.01,1384.9
11628,4418.5
6834.3,1165
6369.8,14640
10339,4109.4
11532,2090.7
1017.3,1836.7
8403.6,1495.8
13658,4028
13211,9803.4
12742,10919
10293,3452.9
3069.3,6934.3
9591.4,7041.5
2948.8,1954.6
9738.6,3684.7
10953,223.3
13461,8616.7
9512.2,13896
2112.4,742.11
14422,8467.9
6194,6136
13120,11879
7816.9,13568
9140.8,9404.9
14278,2166.4
10109,6405.3
6782.6,6902.4
10908,2957.2
479.54,7786.2
5813.3,1813.1
7532.3,13226
13519,10772
756.28,7875
13148,11681
12769,2911.6
10956,5556.9
3621.4,12022
12669,4207.8
8283.4,4741.5
6703.1,9985.3
7757.2,9391.7
8595.5,14252
4509.8,8469.8
2366.5,9278.2
8083.6,6005.5
11016,2095.3
544.54,7210.4
8113.1,2761.1
6022,9604.3
4354.5,13948
10538,11333
1004.4,592.5
11672,2500.7
3928.2,10106
11755,3172.9
9030.5,2126
2199.8,13414
5014.7,10116
3292.2,8172.9
9985.8,5021.8
3712.9,13902
491.11,2550.3
9441.7,2183.2
11407,10032
13865,12320
5688.5,5922.7
5093.7,6966.1
7530.4,2415
7142.6,4834
7950.6,11298
7228.3,5781.5
1514.7,2.4382
7092.4,5867.6
10151,7808.9
842.05,11654
6528.7,8201.4
4220.2,14448
3898.9,8439.8
12685,1216.1
2636.2,13515
196.29,4276.3
1115.3,5060.9
5167.4,5052
11067,2673.3
4180.5,11987
10328,8129.1
2920,2239
10160,20.927
6824.8,7650.9
8336.1,12477
11438,5836.3
8083.5,2745.7
11605,2179.9
6705.2,3498.5
11217,5739.2
1031.2,9236.2
13866,6567.7
1415.5,12845
1222.9,7759.6
3048.4,8685.5
3419,3508.3
11196,11571
7592.1,11498
1272.5,6679.3
7945.4,4432.9
811.4,8462.3
11162,11430
3673,2028.4
6683.2,3669.9
7106.1,8398.7
9195.5,10627
544.44,10557
7722.3,9353.8
10841,843.4
8187.6,5016.4
13829,6508.8
13623,7364.2
2951.5,6456.9
7849.5,12587
14667,9405.1
20.078,7385.9
11267,7328.5
13844,2898.1
12854,1219.6
858.05,13840
13676,4916.1
14368,10123
3095.1,13115
12541,1912
12948,10049
191.16,10723
4145.4,7283.6
8935.5,4751.3
5034.1,13361
13424,5885.1
9588.6,9984.1
2933.2,14391
14948,14803
4040.7,11574
4839,5189.6
11597,4065.6
5292.6,10796
14684,2964.8
2887.1,14409
13697,5.2301
757.26,12475
6706.3,6513
6066.3,972.4
10699,5135.4
6954.5,2163.8
14694,8460.5
7554.1,9168.6
1136.3,11702
2340.1,4787.9
973.27,2906.7
1920.4,7822.8
2815.1,8555.1
4932,2037.3
10818,10675
4929.5,13803
14624,3023.4
2202,5451.4
12822,7475.6
13737,14656
9317.7,13139
7028.8,11529
3925.4,13745
6866.5,3345.8
13866,13364
6152.5,8062.4
3642.2,7673.5
2207,13049
6687.5,8492.7
3359,735.71
13325,9680.3
9485.3,2091.9
2599,7250.2
1150.6,300.89
9894.1,5506.7
622.92,5386.3
8471.9,10152
278.18,6417
8182.7,5081.8
9173.3,7801.2
12890,4138
13814,13403
5463.5,5150.4
9754.7,7975.2
6304,6526.5
2508.1,11775
5305.8,1718.6
9250.9,12419
7373.7,11054
5777.3,12976
14516,1284.1
2456.8,13583
6775.7,7664.8
1353.6,109.62
14524,372.08
7772.1,14104
9612.3,11385
6388.8,1750.2
8942.6,10836
3845.4,4231.8
3008.3,8335.3
3464.8,8980.9
958.08,8402
11576,7955.9
29.221,11183
14992,757.87
7299.4,590.39
10574,14392
10416,13862
11306,6393.4
10879,3454
11234,13915
10800,4422.1
8605.7,853.53
3720.6,11064
12956,738.76
1343.6,14973
3828.6,1284.9
6617,2126.8
13003,6676.3
11244,2347.7
7393.7,1823.1
5029.1,11261
1786.9,1278
11196,7934.5
2866.6,11689
10154,9765.8
8223.5,5075
12578,4944.6
7396.7,1776
6019.6,1668.7
12176,1022.1
11864,2147.4
9597.2,9488.2
431.46,10505
6519,5081.7
1275.3,13967
10332,13548
6263.3,6000.4
6827.4,13600
4421.8,718.52
10772,3925.4
3633.7,7719.6
12828,5988.9
3667.8,7731.4
1571,3955.8
7155.4,10341
13844,2622.8
12997,8839.6
2862.6,11669
14341,5655.7
9060.6,1060.1
12008,13239
3735,7680.5
5790.9,1840.7
5502.2,11272
7593.3,175.87
6401.6,4669.2
7936.4,10573
11243,14607
7878.8,12636
1104.5,5036.4
10206,11586
750.52,9140.2
13604,4115.4
9419.8,4665.8
9138.3,8972.5
10516,556.8
148.37,14363
12592,8272.2
14783,7231.5
12688,10949
1286.5,13628
8797.7,13692
6435.6,10987
11236,10254
2866.4,13818
13138,9833.4
391.54,14980
4012,3113.2
11213,10522
3590.4,2172.9
1463.2,12828
7318.6,13761
5252.6,14378
12390,3942.8
876.63,14025
7480.5,11254
2595.7,9250.1
4072,399.19
11270,7297.3
12561,14971
12310,11040
8898.6,4299.1
5950.3,8603.8
11764,9933.6
7900.9,11873
739.26,12911
2846.2,890.35
4825.2,7613.1
4981.1,1375.7
11614,9678.2
10958,7686.8
5629.7,11549
258.06,13507
8426.1,7071.7
2138.6,2768.2
3136.3,5555.1
11277,1513
443.53,12110
6175.3,11998
10954,12338
8057.1,13219
9280.6,1580.6
2651.5,8562
7197.8,10331
14086,10543
1822.3,2805
12650,2905.9
12746,2080
764.17,1574
12965,1675.4
2584.9,4227.3
4550.9,14986
11542,9902.2
5837.9,6986.9
5784,139.89
2273.4,8495.9
2379,7502.5
6149.6,8960.5
7941.5,11842
8219.3,9121.9
4779.5,6691.3
2543.3,7367.7
12858,2046.2
13240,13419
13163,2223.4
14520,413.12
3293,3850.7
1494.3,10562
12853,1410.2
4453.7,6885
10377,4112.8
293.52,2303.4
11734,6831.4
2185.3,14564
6521.4,12776
5478,5075.7
12787,1801.6
14411,3813.1
8482.9,9437
13641,4052.6
11111,8168.3
12902,4155.1
5683.4,8513.9
13776,8688.7
5154.6,5093.5
5820,8818.1
1631.3,10938
4919.5,1060.9
12854,12691
1210.4,14204
8453,2863.4
6320.1,10461
11348,175.16
4381.8,2594.7
14204,5782.2
9976.8,4077.5
9742,4992.2
11730,5335.9
11808,8024.7
4668.1,9022.4
518.7,4361.7
9721.4,14419
5072,14033
371.61,5047.8
4983.7,13808
11457,2081.2
927.75,7991.9
5051.8,12651
4206.2,1864.4
628.78,9631.7
5330.6,13799
13096,5922.3
12214,14799
13271,1514.7
2315,3199.4
13810,7700
11131,10287
3377.1,13542
1300,13046
11832,11947
7534,2437.7
6210,979.02
2974,6445.1
10785,3139.8
7464.2,12566
12402,5570
13492,11676
10505,6729
14375,14957
12671,118.19
697.53,4949.6
5233.8,14702
6058.2,2281.6
6901.5,1749.7
12593,2332.1
10974,5304.9
340.37,10118
1339.4,13172
3923.5,3680.7
11709,1298.6
14178,641.68
4720.6,13997
10712,1443.7
5903.4,3519.9
2222.6,8752.3
7237.9,6720.4
637.63,5829
6263.2,6487.5
2600.8,9103.6
10091,4663.2
7507.9,498.01
14582,6169.6
10275,9543.5
922.82,5166.6
8117.3,10511
5478.4,1554.2
11460,895.02
1134.6,14419
10196,9886.3
4725.1,9816.9
14564,1746.7
3934.9,1790.7
2697.1,4963.3
4596,14959
1074.7,13010
2377.8,7495.6
1008.9,10730
10403,5065.3
4371.8,9500.3
2051.4,6883.2
10141,10372
7896.5,2647.8
10156,10415
6904,1783.9
14776,3139.8
931.64,6490.5
10318,9101.5
10549,13360
8184.5,13172
244.48,13461
13695,1392.6
11452,9801.6
12792,1546.4
14262,7800.2
3620.7,2182.8
14111,1038.5
9115.8,1015.4
12308,9027.9
7055.6,1688.4
6086.5,6290.4
13220,5004.4
13851,3817.8
2280.8,7257
14049,11967
4458.7,11845
12541,7574.3
2987.9,4874.4
14850,3910.8
9676.5,12800
3597.5,6757.2
7425.1,7107.7
3365.8,13560
9901.5,10695
13477,3323.5
7779.9,6508.9
9488.2,4852.6
9550.3,9493.8
8134.4,9615.1
6443.8,4746.8
14913,1273.9
744.87,9107.4
4419.9,11500
10794,9360.1
6544.1,12692
6208,12832
11922,4503.1
9205.5,9905.8
4880.4,6834.7
6027,7409.5
11117,7435.1
11178,11522
5497.9,11070
13149,8268
11462,8059.9
1667.1,2864.4
5221.4,10756
915.22,9452.9
182,10956
11202,1931.3
13141,8510.2
6605.7,3317.3
7611.9,3640.2
6313.4,12870
1980.7,8284.8
9072.1,1662
14038,556.58
9375.3,8561.1
614.15,5354.3
2951,12045
7929.1,10578
8073.6,4754.2
2236.5,1314.4
5118.3,11032
1179,3346.8
13114,2462.3
12767,7419.8
2923.4,8510.4
4865.5,5712.5
10043,14474
12721,12472
7672.5,9386.6
64.39,14425
670.07,9378
3050.6,7578.2
4688.5,9021.5
9558.7,12766
9711.3,13639
4304.9,8194.1
6903.5,8491.4
10042,1752
1892.7,2448
9438.8,10768
813.85,4769.1
625.76,11737
3530.8,13802
11881,13355
12289,2040.9
14244,14920
1363.2,12881
1694,4897.9
8308.5,10532
9929.4,2993.5
8697.1,7486.3
6024.5,9684.9
4895.6,4214
14978,14848
2309.2,1986.6
14058,2700.4
4844,982.51
547.44,4360.2
4355.3,11985
737.93,7853.9
7898.1,12620
14708,10949
6588.2,10829
3459.7,11853
3423,10888
7861.5,7522.3
9977.3,4075.2
4659,14993
2559.2,202.59
9252.1,6268.7
11750,10227
8199.2,9186.7
11424,972.04
2787,1803.5
1134.2,11675
2473,4066.2
8341.5,6549.6
830.67,5507
9020.3,5831.5
13223,482.8
2978.5,175.37
7825.9,13592
10638,3723.9
2805.9,8524.7
5963.8,14310
930.99,6548.9
5698.2,9215.4
14295,3042.6
333.61,6911.2
6067.9,6294.8
7518.9,7692
5574.2,9522.7
1688,6424.4
12998,537
1790.7,4323.7
2036.2,14928
240.23,8882.9
8274.1,5627.7
2504.3,14260
3206.4,4381.3
5893.8,329.96
9666,3863.1
2848.6,14983
10685,12340
4244.5,2893.6
4123.8,14724
1526.2,11838
351.4,7871.7
7788.9,12210
5925.8,3502.3
9608.9,564.64
3786.3,270.6
9289.8,10906
460.19,10518
13633,7848.3
2661.7,7501
13760,6825.4
7099.4,8355.4
11924,8938.7
8148,12728
9904.9,4817.9
2453.5,11881
6441.7,11177
4371.3,3977.1
2934.1,5304.1
9872.1,3561.7
3708.9,11732
8866.4,4796.3
1752.3,5703.5
1333.6,6274.7
8253.1,5132
11774,4218.9
5861.7,10609
5486.8,12452
13958,13225
7765.5,2379.3
6540.9,11818
5862,14752
5916.7,3529
13157,13563
7792.6,10011
8642.3,14796
13401,14519
3611.8,2061.7
13132,14390
12451,10280
750.78,6840.1
11921,5524.5
19.869,7362
11183,11545
7713.1,8562.7
2599.9,14377
10293,3741.5
5852.9,10108
7885.8,10114
4556.4,6650.1
14367,2779.3
4306.2,9008.9
3421.2,7544.2
756.37,1534.1
3336.7,13539
622.23,14931
3033.1,6369
1360.2,13936
528.46,1652.3
4316.1,6578.4
2399.1,2382.6
10144,73.556
10644,3970.4
9084.9,9239.4
10973,4757.1
4430.7,10569
13723,2404.8
1443.9,1046
7041.1,14669
6325.8,3258.8
10643,8967.5
9941.4,4070.4
11372,10134
12461,6848.3
10810,13120
9058.6,6585
3726.9,7822.4
1560,10510
7922.2,9848.1
9926.8,4110.2
10053,4274.9
7502.1,2302.9
7712.1,9961.2
8120.4,2822.4
13056,13382
12917,5817.6
9152.6,61.162
1908.7,7776.8
3087.7,7643.4
10848,14851
6065.1,5355.1
12957,8821.1
395.83,11578
11200,12511
3372.1,4600
4994.6,10128
5288.9,6856.2
14915,1321.2
816.52,2287.3
12507,755.26
11272,8445.4
6494,1299.9
13149,747.41
14422,10541
11712,6688.5
13321,7788.8
7306,14904
288.36,11610
1968.9,10508
3247,10764
13781,8158.8
4080.7,5474.1
750.07,6941.3
2384.1,2119.4
3279.4,10194
11908,12767
6862.3,2963.5
6471.3,4780
474.85,14875
14905,2039.9
14358,14961
12879,1349.5
5442.5,3944.6
9977.3,6347.9
6826.2,9226.3
11099,883.6
13649,1322.4
8481.1,13236
2955.9,2690
2322.2,3325.1
11045,2465.4
4475.8,4083.5
1839.4,2360.4
7501.6,14300
10836,11083
12708,11782
68.022,8955.4
9965.3,1320.3
7293.7,10928
6035.9,6268.7
3859.8,7823.8
2642.7,8498.9
3335.7,13511
5764.3,10752
402.23,6985.9
9859.2,12561
1701.4,3715.2
8384.5,14673
9815.2,7084.9
11231,9746.2
697.6,3175.8
4458.9,14645
8615.1,5346.6
11389,11254
6142.2,10349
13623,7003.5
11269,5170.8
1753.6,11319
8805.2,10078
12080,13052
12588,7629.3
55.275,2463.5
6269.7,7106.1
5242.2,6188.1
4921.6,8322.6
14966,12839
7948.8,5155.2
3038.5,11344
13313,10338
11875,2116.1
272.23,2404.6
7521,2484.2
2603.8,8489.9
1968.2,14920
1703.2,10248
8392.6,6451.5
8456.9,3986.5
12056,10763
13951,7427.5
416.91,606.62
13658,6530.6
9989.1,1778.8
3221.1,10242
6967.5,11479
6033.2,6498.7
1511.1,11848
1984.3,5882.7
9544.2,6286.8
4321.4,5154.8
9689,8467.9
10348,3532.7
1729.1,5790.4
4541.6,8156.2
11956,12508
1237,3901.9
6035,9623.7
1333.8,8060.7
9570.8,2606.3
5146.9,3463.4
13902,1995
4544.3,9808.4
6824,13665
9793.8,13737
11712,14306
14483,12208
7850.9,12621
10432,3894.5
4877.1,12728
1853.1,2351.5
4315.8,3592.1
11790,2171.8
5036,12732
9725.2,3425.8
12213,4988.3
7391.1,1750.8
14163,4005
9422.4,141.24
14988,7189.3
9905.7,2957.5
12982,5400.8
2688.9,2037.4
9433.2,2166.9
12333,12519
10013,1764.3
12230,7623.8
10544,13337
2989.2,7700.4
4594.5,14977
8160.9,8921
14834,10401
8783.6,10617
260.55,3741
14627,13710
153.22,4307.1
7447.5,13578
1787.8,1134.8
10446,6691.3
169.12,140.48
9361.6,8505
6654.7,9847.5
11570,12161
10692,7428.5
9205.3,2679.1
7877.5,11318
6920.7,9268.5
4048.8,13155
7321.3,12567
6076.4,4271.4
5797.4,8763.1
13898,11672
2272,4050
472.63,7809.6
14834,1237.7
8928.4,2.1334
8293,8786
5464.9,910.44
14474,14360
3385.7,7273
13191,3919.4
804.71,8852.6
12769,13163
14431,9121.8
3991,1815
7148.9,4501.3
462.63,14079
12599,4212.7
9118.3,13600
6680.7,14038
1218.5,11207
4244.3,6012.5
3846.7,5161.3
3059.4,1653.4
6547.4,4165.5
12528,14821
10604,14317
9000.2,13092
6022.2,697.41
1.0901,2513
3299.7,11756
1529.2,10546
3348.2,13572
10815,14924
2278.1,11520
4884.4,5728.4
4594.6,9101.2
9260.8,2711
12805,10122
12582,6789.6
10835,12646
5190.3,10597
11145,5479.8
2053.2,3231.5
3840.3,7099.1
13989,8267.3
3367.2,2331.7
10470,8875.6
3435.9,5531.2
3969,13959
10331,14796
14114,2137.5
2977.6,2963.6
1139.4,5133.6
4854.6,2737.4
12977,12763
9243.9,8095.6
8637,2285.2
13668,761.38
7025.6,11036
4153,1301.8
2068.6,2772.4
5916.9,7851.4
10103,2636.8
4249.4,745.43
12777,10913
7747.8,5347.7
12994,1337.6
8805.4,778.32
2432.3,339.02
3255.4,7822.8
4519.1,12736
9555.8,475.64
4924.7,2024.4
6902.8,1796.2
14646,13132
1532.7,3944.9
7629.9,3575.4
8872.9,5929.4
10336,9527.6
12957,6498.6
2058.9,8970.5
6503.9,2257.2
726.7,2243.6
7694.1,5237.8
907.01,4186.9
4776.8,4808.8
3446.3,352.97
12874,67.966
2102.8,344.3
12833,1314
9945.4,1564.8
13387,14554
4627.2,6833.3
13930,7541.9
4469.2,8081.6
5401.9,13839
6519.1,9621.4
14011,237.99
13928,2086.2
2717.5,1145.2
7020.1,1737.8
2439.7,1970.7
12574,6696.3
12925,12156
4892.9,5695.6
10467,8244.7
2038.8,8949.6
7878.1,11368
1681.3,11916
6114.1,11336
7785.6,2780.1
13845,7756.4
5105.7,6918.1
9413.4,10738
168.44,14177
13605,7016.4
6538.7,5052.5
799.05,1718.3
14779,8801.4
3580,2377.1
11540,2100.8
7254.4,6656.7
13087,8788.5
9530.4,2125.8
4609.4,14990
5175.2,10743
9303.8,12431
13243,13575
10105,4694.4
14807,9178
2768.2,6603.1
14425,10133
4910.1,13842
12806,1358.8
4598.7,8232.4
13992,2667
2934.7,12324
12957,3909.5
8989.1,9127
3192.2,10234
5011.9,7916.5
1114.2,848.96
160.34,6210.6
592.55,1910.6
14436,10513
7127.6,1701.8
1987.3,10503
14212,11540
6265.2,1258.6
3813.7,13210
7690.5,3635.1
10752,12250
978.8,6558.9
10645,3707.5
1147.3,5076.7
535.58,10564
12209,3560.1
5834.7,14759
6910.4,10872
10624,3839.1
2270.9,10038
11535,1064.9
5366.3,9677.8
4901.3,1662
3239.7,7861
10709,7473.3
5528.7,10514
9496.8,1293.7
14298,14205
4546.7,2590.8
9407.4,5875
533.14,10432
5726.6,969.63
6404.2,7295
13137,14325
2353.6,7671.3
10961,9727.4
4235.3,8266.1
8444.3,460.01
2590.8,9133.6
10003,1782.3
12947,767.98
3812.8,2732
3120.6,4677.3
8097.3,2748.1
6715.9,9957.5
4540.4,12775
149.81,10650
12488,6540.4
8556.6,14827
12488,855.35
7906.7,4613.4
6729.2,4177
4135,10238
2117.7,1264
12962,3096.7
1435.2,6965.1
14494,6295
9912,9469.2
2062.2,735.59
9857.9,3576.7
3252.4,1954.9
1160.1,10765
12136,12138
10831,1971.5
2795.3,8532.6
13222,7244.7
2927.4,6961.7
2207.4,8572.4
9569.2,13349
7758.5,3740.5
7735,9340.7
14013,14396
7280.2,5756.5
11265,8253.8
37.568,651.5
8416.1,7701.6
472.55,4876.2
1697.8,10257
9833.6,11138
6553.6,9449.4
13964,13369
433.51,9867.8
9189.8,8067.3
14480,10108
4373.2,11979
2574.3,9102.8
10304,1547.2
180.48,4375.7
13947,4005.2
11333,14918
37.954,6492.8
2289.9,5154
7857.1,5343.1
10817,807.83
11015,7843.3
1994.8,8300.4
12010,11366
13753,14785
2792.2,877.77
11838,2919.3
4623.4,13227
4401.1,7543.2
9794.2,13894
3095.4,5579.7
13663,14721
12287,2662.7
1021.7,9554.8
12323,2671.5
12118,13062
10029,294.18
89.175,13307
8360,1237.2
10053,1773.4
10890,11151
6863.1,1678.8
10448,5829.3
1033.2,13365
149.32,4365.8
1928.5,13908
14336,4884
10662,4210.1
10007,14285
7589.9,3621.1
6229.9,14306
6239.8,8627.6
6597,5049.7
2436.5,1963
1928,4906.2
6521.6,806.43
14425,9317.7
10232,6417.7
5601.7,3875.2
107.85,1798.2
13026,8804.4
2611.5,9091.6
12769,2111.1
3817.1,13256
14190,12087
11256,5178.4
12571,5260.2
14038,5860.2
10295,9560.5
6692.9,14858
5630.7,10326
2776.2,925.03
14467,8216.2
12292,450.95
8747.5,2104.1
4418.1,2655
13787,11620
12725,14875
761.45,1594.4
9459.2,5018.5
6093,72.537
4572.7,8732.4
2658.1,8487.7
9146.2,14740
6611.2,11259
4888.4,5180.3
7858.1,12543
3386.1,5653.2
3710.2,1032.9
11565,8028.3
5256.4,7558
7506.9,6111.7
396.5,8176.7
3063.1,7541.9
8625.1,7206
11534,8136.6
12528,8225.3
5550.5,7399.9
10822,9466.4
1860.5,10633
12878,119.48
1881.7,7758.6
14753,5081.5
412.59,1751.8
9384.1,11828
3536.8,297.77
9275.2,6554.7
938.04,5132.5
1350.2,11329
8861.6,12937
10951,7505.2
5492.5,3046.8
13346,9412
14858,4136.7
2306,3386
13552,13142
13460,992.51
6709.9,5443
5149.9,13344
8537,3489.4
10105,5289.6
754.82,11298
7338,7548.6
4397.2,2567.4
7527.8,11828
2783.3,1862.7
13651,4516.2
7931.2,6595.7
3351.8,10276
10912,6182.9
1088,11955
3953.9,13809
4016.5,1076.8
6362.9,7159.2
5048.2,12824
11060,7977.8
13590,7062.6
4874.6,3787.7
5442.6,12499
3420.6,14534
12824,12524
1702.5,7065.2
12950,9863.2
3312.8,9747.8
11024,10359
14059,13277
6242.2,13359
10643,476.69
10422,11994
7322.3,5198.8
8562,10306
12896,3062.4
7128.1,1703.6
