x,y
7886.7,680.29
5206.9,10259
8779.8,4171
2846,1316.5
3851.8,14779
3714.8,10931
6515,1008.5
8479.3,4812.2
13775,5825.5
3497.1,12152
8832.8,12860
9808.9,11866
12556,14549
5260.5,7989.7
14433,14489
8518.7,2130.8
4165.4,3091
4427.8,4498.8
8035,4688.3
456.97,1125.6
2764.7,14981
1245.8,2017.3
7237.3,8824.4
10998,6105.4
8405.3,8532.6
12551,13070
11787,4237.2
12461,1780.4
11687,2897.9
9685.1,10969
11365,4532.9
11866,4531.7
10391,12595
14849,5029.7
13800,14565
3608.9,10547
2148.9,5535.5
9997.8,10023
9650.1,14097
5283,13586
5082.8,13277
4338.5,8850.9
8773.4,1359.4
8909,10904
2246.5,10379
7805,994.77
6211.7,7744.2
735.11,11298
3488.9,6510.9
1333.5,2542.4
3551.7,12906
3453.8,12837
6844.1,2800.5
9265.7,10964
5451.7,9781.4
2189.4,7324.4
2469.2,12455
2706.4,3639.7
5643.2,7563.9
6652.8,947.13
7250.9,13110
1745.7,1398.3
14930,14798
6817.7,13593
5656.4,14677
12266,14592
5501.8,7296.1
4488,2741.8
9677.1,14598
10126,13947
8013.8,1984.4
3541.6,8217.8
12008,3476.6
100.46,1764.3
797.72,2575.8
3029.5,1430.8
14586,5208.7
6618.9,1677.2
8270.1,12235
7107.2,12462
9024.2,3678.6
7241.1,13151
12672,2950
356.37,10271
2131.4,10190
1415.6,12920
6514.8,434.09
8423.5,14665
3469.3,1703.6
10810,1508.3
11667,12162
11010,9035.6
519.17,11786
1233.4,7770.3
7249.6,6144.3
4002.5,8914.9
1550.3,8300.6
10241,8401.8
4960,34.987
13209,11632
11875,11982
11043,9467.6
1899.1,11829
3041.4,11362
10128,1511.8
4984.5,14880
8093.3,4692.3
1789.8,5307.8
5437.8,9787.8
13327,9952.1
11676,6121.9
1371.9,13132
3369.2,7243.1
1983.5,7441.7
2995.6,2331.2
3675,10780
12764,2125.3
7098.5,12386
443.38,14981
1060.3,13664
13933,14041
11389,138.33
3507.7,4613.8
3107.8,13491
12363,1550.4
13134,6554.5
3590.4,3223.3
12588,14805
9741,3057.5
12378,5343.6
10716,14411
14674,5788.2
11113,12719
7718.5,634.08
5878.1,7498.2
4672,1089.1
136.36,858.81
336.97,6716.9
2261.7,13417
3251,776.01
8525.2,10233
11377,7838.5
6322.6,8849.4
13151,11803
5703,11608
6294.3,9681
12791,10138
1584.2,13921
11224,2493.4
3675.2,14538
4578.7,7395.2
851,9426.8
2701.5,9158.9
14323,9378
6537.6,12807
3889.2,2987.9
2208.9,7248.2
2588.5,7079.8
8472.1,11111
1852.5,1379.5
2968.9,8304.6
6292,1983.5
6005,5295.4
1922.7,7396.3
5636.9,8810.5
2109.9,10441
8026.2,342.27
3782.2,14421
9195,9892.7
6800.4,8516.8
12738,4470.9
2531.4,13014
1834.6,1733.4
4724,488.4
189.91,13932
648.03,14499
5067.3,11711
10579,3770.1
12288,11055
2593.1,13635
6561,4186.7
7803.8,260.19
10848,735.98
6860.1,14578
14345,2197.6
7710.5,8126.3
6975,8332.8
537.86,6179.3
10642,5717.3
4769.4,9063.1
4066.9,13241
7581.3,2699.3
8087.3,9754.1
2714.2,9060.8
5439.7,12348
13363,9931.2
12463,544.42
12607,4304.2
3701.8,14549
776.41,1623.2
924.17,5761.5
7633,6359
7995.8,9754.6
2579.5,2826.2
6539.6,9006.3
5400.3,9700.6
3864.3,8378.1
914.07,13909
12321,8036.2
10153,9751.4
470.36,10102
14742,9085.6
5637.8,4175.4
11853,1915.8
9837.4,13040
9951,7839.2
11042,5879.1
5641.4,10882
9443.5,13388
4722.5,921.59
4795.2,318.52
2632.4,4792.9
1781.4,5685.5
5692.1,11600
7702.6,9830.9
19.075,13662
12790,11573
8489.3,7841.8
2830.5,9164.8
14328,1446.4
14807,11890
11152,1163.5
10223,4428.6
7863.2,1677.2
1818.6,1754.3
13745,12015
9474.3,7553.7
12376,8001.4
2819.3,8531.2
4486.3,6290.1
5674.6,7564.1
1020,12827
14974,4320.4
13366,2261.5
11979,1250.3
7901.3,9749.7
659.68,13292
5888.3,13137
3579.1,11943
2016.8,9808.6
7909.3,715.51
5056.8,14472
5670,4150.6
12811,7169.2
1959,5337
7825.9,4424.6
12796,7263.7
13916,7160.2
13953,9767.9
11080,9154.8
3505.2,3407.1
1935.2,4823.9
14621,14005
7109.8,2510.9
10136,4193.5
14893,2127.8
14477,13581
161.11,3377.3
8285.7,12124
3290.2,8202.1
11905,710.03
1316,6704.6
3531.4,10638
4133.9,11784
3887.4,9339
814.1,13914
11377,1509.6
9666.7,3142.3
1912.4,10200
9042.9,2187.6
3732.2,13948
3912.6,3822.7
10481,6419.6
4401.2,7498.4
2061.3,1970.3
1696.6,3878.4
1843.5,3325.8
311.17,8124.2
12043,8960
9065.3,8817.7
12757,7243.9
6461.4,5148.5
12879,2295.5
5744.3,5323.9
10734,1396.9
10564,9673.1
4637.8,7768.4
3917.8,12691
2835.2,9941.4
9517.2,9575.6
5227.9,10736
1477.3,5464.3
8909.9,3912.1
9025.1,2724.3
6023.6,4286.3
12328,7345
14284,12122
11432,7915.2
11635,13647
9308.1,6929.2
5061.5,14952
8669.1,9087.2
14295,2207.1
8452.4,14750
7224,944.13
12415,1629.4
8490.9,10247
7476.9,5469.2
7899.7,4450.9
12818,9460.1
5806.9,5550.8
7795,4433.7
11028,11355
6134.1,6859.7
684.82,4337.1
8116,13894
1888,10990
10531,13266
14840,5036.3
7029.9,6084.7
14926,14659
9672.6,13187
5669.5,5525.2
2386.8,11613
2416.2,102.24
10502,8029.1
3775.8,14471
2731.7,14553
5014.2,10811
11815,2620.3
8527.8,6632.7
5586.6,8659.4
4159.2,14539
3499.3,8967.1
3952.8,13978
6566.4,2125.7
3526.9,10517
11986,1120.6
3974.4,1317.2
13045,12176
10044,4590
708.74,10393
8589.9,3986.1
13626,1014
4682.7,354.59
6904.2,5056.9
7188.9,3708.2
10582,550.03
9824,2838.1
5001.4,4421.2
2155.3,1258.3
10201,6984.2
10403,5066.5
8935.1,1179.9
4634.3,3606
3665.2,7909.9
827.3,2828.2
10269,5755.5
1390.7,7010
14886,5920.8
3190.1,14689
3519.2,11962
2655.6,12379
5879.3,334.89
2989,14156
7941.5,14508
12295,11503
5988.2,8364.6
7224.9,2582
2022.7,10768
13438,3199.5
2573.4,2883.8
2830.2,1315.3
14492,7561.7
9940.7,9439.9
7917.8,628.81
11977,11742
5541.2,4003.8
13252,9751.8
12668,872.68
3532.3,12897
8436.9,10657
4284.7,7511.3
11982,4860.3
6049.2,4258.5
2008.1,10166
13047,14006
2100,10166
13223,12506
14788,11871
1285.7,12467
5576.9,11262
7255,7879.5
7265.8,599.54
13062,3890
5000.2,2405.9
2591.5,2828
3981,12620
12982,11834
11442,4627.2
6555.1,3401.8
14711,5871.5
5173.3,12061
3948.9,8410.7
6053.7,14100
4007.4,8615.2
2090.3,2071.6
8651.3,13091
3549.2,125.02
5711.5,4514.1
5560.7,3154.9
3484,12714
14418,3711.7
12588,6606.1
12577,6648.5
5101.2,10565
1978.2,5350.5
554.74,5133.5
2673.3,8641.9
13427,539.32
10305,1857
1996.6,10386
13593,7896.6
3730.4,13858
14603,7736.9
6090.4,903.31
8763.6,13976
4622.6,261.64
14131,7363.6
14402,3136.5
9465.2,4578.7
5300.9,7603.1
12644,5250.5
14573,5066.9
6072.5,4340.4
8889,3925.4
3462.7,4494.3
8204.2,13741
340.21,6412.8
12182,7342.9
3699,1869.4
13514,2896.6
8120.8,3524.8
971.7,179.4
6370.9,14955
5746.8,8277.6
4412.5,11874
11467,847.36
11738,9791.2
12234,7079.8
14968,4440.7
7729.8,8125.5
13019,9647.9
11202,2544
2219.2,10319
7108.2,7920.2
13427,9918.1
11584,8772.1
1037.7,9624.5
12966,6999.8
9472.1,13503
10920,14417
5210.7,8848.3
12234,1031.7
5406.8,3092
2773.3,7209.6
1331.9,2437.3
3145.6,11780
4536,12869
11722,8389.6
1854.5,1403.4
2952.1,12241
595.43,14473
10357,5921.9
6649.6,7583.3
7271.3,8897.5
10678,1324.7
3851.9,8152.7
1910.1,1384.4
11031,2640.2
9751.4,13961
13003,2913.1
2903.4,3059.2
5474.7,6016.2
408.6,6064.1
9088.8,3658.6
13073,1402.6
4348.8,11040
7915.7,5177.2
12872,8934.5
9381.3,8596
9389.3,3044.3
9689.3,6364.7
6519.5,480.12
9672.9,13926
8081.8,9713.4
1664.7,5191
11255,12035
10705,4377.5
7563.7,5517
314.09,298.99
9618.9,9598.7
10549,2942
13902,7901.5
14428,6640
7901.5,10385
3082.9,7814
2454.3,6616.6
504.36,14315
11101,10120
8892.5,10861
2702.8,9103.5
6200.4,5151.4
2574.2,10937
8033,9864.6
42.576,8825.3
4855.5,1269.5
735.28,7608
11525,1533
1591.1,2798.6
7393.4,179.45
1851.9,14861
10860,7558.5
11389,6407.6
134.13,503.51
2580.1,12445
4625.1,260.97
5897.5,6946.9
14308,5743.9
1320.1,6707.1
6153.5,9540.5
14017,4017.7
14331,1169
362.69,13337
13867,3708.7
5970.2,6492.7
9468.6,7586.4
9670.4,6986.7
7572.8,544.81
276.62,9443.7
14055,1396.9
13567,374.19
13931,3662.4
2045.8,352.22
7291.9,12604
2442.2,3061.4
4779.5,10065
386.83,9059.6
9526.8,9516.8
3634,7668.7
3036.8,11342
14534,6351.4
9483,14741
12502,9612.7
8254.4,492.26
4306.7,8977.6
10159,8391.7
5776.1,6105.8
6480.5,447.99
6779.7,14561
13328,12943
2740.3,7488.7
754.96,9828.4
1859.6,7047.8
5645,9501.4
14843,1411.5
6855.1,14530
11601,6937.5
10937,4569.9
8381.1,1505.2
10933,12796
12745,968.17
1820.4,3591.8
8182.3,112.39
9037.1,2668.2
9647.4,707.05
4648,4458.7
7883.3,1085.8
12516,5814.6
5662.7,787.79
8325.9,14398
927.3,5157.7
2368,13616
8860.5,3843
2952.3,2521.9
5760,10563
8768.2,1532.4
11556,920
1182.3,10977
5865.7,7854.4
5151.6,12083
7957,1966.5
12859,12486
5932.6,7832
14417,2790.1
7559,10944
5059.3,11222
10176,918.58
11183,4725.4
5470.2,3522
11304,4958.6
13666,8405.2
8906.5,10676
9468.8,1949.8
11709,2291.4
7958,991.8
13699,1355.8
1038,13681
4089.8,7586
3502.4,1292.3
5858.7,6950.4
2685.6,14735
9454.2,788.98
10165,204.89
7385.8,1652.7
12007,1972.8
12415,3462.2
1077.2,6022.6
6281.9,1991.3
5586.5,3457.2
12409,10435
1167.9,10943
1642.5,12762
3569.2,14140
3040.8,11518
9623.4,8725.8
6064.6,4302
12126,12156
2246.7,14598
14427,3723.9
14183,14950
4152.8,1053.3
14861,14765
9372.5,10674
4928.8,38.868
2237.3,14132
2553.4,2911.8
5975.7,5186
8757.6,9756.2
5460.3,8327.8
1936.7,2382.3
1629.2,8563.5
11379,215.07
11294,1987.9
5930.3,5164.1
1222.4,781.36
12149,12642
2775.8,7983.3
9882.8,1912.8
5848.1,11130
4476.5,9789.4
1576.8,542.04
14751,6200.8
2142.4,6639.1
11025,10537
625.92,686.57
9914.5,5117.9
8603.5,12318
5851.4,6113.3
8597.9,2365.2
6009.1,6439.2
430.05,9769.6
1542.6,5889.3
4591.4,107.48
442.76,89.374
3924.9,2000
1629.6,12416
9932.4,1503.4
5763.4,10745
1686.6,4952.7
1089,13413
2487.1,9204.5
11655,10612
9338.7,8595.9
4681.7,227.28
4839.1,2057.3
3446.7,1167.6
7763.7,6490.9
13221,4669
8741.4,6498.4
3031,6680.4
8834.9,8166.9
12516,7883.7
9715.3,12793
10037,3150.9
13510,663.04
7933.3,6690.2
9262.4,5255.6
2987.4,215.36
7074.2,11003
7488.5,11817
14521,5351.7
1843.2,6628.1
3696,6141.5
11406,8758.8
370.63,340.5
13303,9619.6
8994.9,5420.9
12795,11655
5420,4920.9
5709.4,6899.1
6146.9,13758
1518.9,4671.2
4040.1,4938.3
7262.2,6208.1
3749.1,14381
298.55,9402
4111.9,10001
3416.5,4554.4
6611.3,165.32
14973,5716.7
1704.7,1358.8
7850.6,12214
8671.8,5697.5
10948,950.21
1409.9,4625
8923.4,13282
13309,9595.6
6127.9,727.56
4339.2,8941.3
13724,9961
9266.1,7187.3
6441.1,12408
6903.9,5306.2
6009.3,3542.3
11460,10945
2603,2348.6
6153.4,8996.9
3574.8,14159
10041,3395.1
11721,2273.7
8176.5,2504.5
5008.8,4164
12656,13240
7873,727.54
2775.6,13910
5934.8,13747
1825.7,2452.7
2703.6,9157.6
9640.8,9570.1
4062,1776.3
4013.4,8149.8
11064,12861
9615.2,3168.7
2509.6,10.057
10886,885.89
9408.8,4618.7
1918.3,5075
10029,4551.4
4970.2,6977.4
11616,3242.8
2815.1,7375
9582.3,14888
2677.7,9071.6
14353,2206
3714.6,1924.7
2963.1,7273.5
6436.6,7954.4
5685.8,3738.5
3206.2,13388
421.34,10349
8403.8,11478
8026.3,203.51
14286,11746
4017,214.33
10087,14627
367.85,9837.1
3414.8,14020
2388,11578
6614.8,9068.1
6556.9,14369
11813,4179.5
2152.9,1290.2
11671,10505
7649.7,12817
984.6,12098
469.53,5894.9
2622.3,12422
12254,9033.8
4172.3,8376.7
11790,9837.2
9468.1,8993.9
4327.2,7362.7
689.87,14508
3596.8,7312.7
9155.1,5706.4
9432,3899.8
11467,13746
5489.5,7277.1
1652,3500.1
2637.4,6958.6
6684.9,13547
11436,3255.7
13962,4885.6
2977.2,6216.7
13132,12054
3665,9823.1
8013.8,513.61
4973.7,12654
2247.4,5158.9
10759,10860
166.75,3853.7
13247,5227.3
6875.4,5925
11706,11400
11430,7491.2
4962.9,3092.1
868.82,14719
9139.6,2724.4
6174.5,8038.1
12176,11278
4676.8,1052.8
5743.3,14319
4090.7,1899.1
3903.3,4260.2
9284.2,2925.1
5519.3,1570.4
503.75,14851
12999,11173
2158.1,1088.5
9685.9,8939.3
165.83,5415
145.65,5456.2
10786,8126.7
12464,2599.5
2553,6923.2
498.88,8450.2
8732.3,4360.1
11927,2620.7
13667,9963.6
7778.9,8549.9
14072,7313
2695.9,9085.5
8558.2,5586.2
10176,4205
2219,14610
8852.4,3876.7
4692.9,10323
2336.6,5224.6
7710.6,3801.6
13543,14310
3564.1,7365.1
7252.9,79.211
7735.6,8578.4
11238,12488
8021.8,3596.1
11681,5540.7
10483,6160.8
3904.8,10194
8440.5,1440
4968.1,38.78
14072,6828
2598,2869.9
460.27,14824
2620.5,9230.7
11676,1277.5
10761,6111.6
7383.8,188
10183,13928
5054.3,11732
6244.6,1011.1
7574.5,9159.6
4006.1,12049
12435,10431
8610,288.78
4654.3,9922.1
9922.8,610.04
4037.5,1124.6
8559,14218
8806.5,748.6
8683.4,1140.7
2228.4,1348
12675,7764.8
10828,14188
10509,3999.3
4687.2,13216
8520.2,3758.2
9871.2,2847.6
5234.4,7629.4
8778.2,1553.9
2303.5,669.91
1079.6,89.92
6708.2,11147
7515.2,5507.7
11288,4365.2
5255.9,2546.4
2369.8,2058.4
2243.2,13447
3716.9,14469
7308.9,4867.2
9298.9,6871.9
5082.4,13283
10034,13982
8912.9,14243
13961,9324.8
14140,2752.9
11684,12089
6144.7,13700
1050.1,135.75
5166.4,2688.8
11897,6635.5
8580.9,5525.9
5227.8,11246
7604.2,9151.8
10186,6781.3
3115.3,3188.5
12136,13429
11284,9764.5
3244.8,9595.8
3426.1,2436.2
520.77,14797
8790.1,4211.1
10801,7144.8
2251.3,11576
9268.4,4954.7
8657.7,13074
8855.4,10689
2191.7,10260
3607.6,7962
7102.3,11053
8530.7,2266.5
6188.4,6935.8
10246,1186
2257.6,5132
14355,2379.1
14454,2149.2
31.579,2720.9
8886.2,10926
12663,9363
7221.8,4979.8
2024.7,2242.2
8510.8,716.95
8755.2,13991
5162.7,2684.7
8612.6,5607.1
942.22,14524
5045.3,10674
5456.2,4891.9
5753.2,7083.7
4398.3,10499
5354,12557
1847.9,3350.8
14961,14782
5605.6,11296
11273,4159
12108,11672
3893.5,7544.1
14690,2170
7885.7,246.79
13175,12613
13717,13022
14487,5000.4
8180.1,9070.5
2808.6,1327.1
13963,9340.3
8782,13945
9163.4,14475
2387.5,4631.5
11490,10942
14962,1033.9
14029,9121.9
14993,2426.4
8871.6,249.34
11916,3698.6
5002.2,12843
8277.5,6087.3
11074,13306
4464.1,7134.6
4654.2,4069.8
169.91,4433.4
5154.2,13214
1365,8485.3
8577.1,12534
11652,4250.6
11648,5547.8
3799.9,1857.7
1988.5,1287.8
4813.1,1300.5
3138.1,6911.1
4304,7332.6
3714.6,6137.2
8219.8,2065.7
3379.6,11745
4218.4,9632.5
11060,1233.5
3067.6,1425.5
13730,1490.8
12786,11767
9445.9,4575.5
4473,11207
13536,6932.8
5031.1,2573.1
10110,1318.7
8019.3,6794.6
12817,2043.8
9952.7,513.83
7939.9,3578.7
3625.6,1852.1
14999,1059.2
11066,2678.9
2101.6,10130
5424.7,9835
12721,5958
2474.3,24.216
3647.6,10865
6100.1,4228.7
14821,5035.4
10585,3771.7
14495,12945
6773.5,14543
2003.1,9857.3
12538,4478.6
6546.5,1723.3
3788,14390
8789.4,798.99
14482,10976
2509.8,6902.8
752.34,1385.4
345.83,4857.3
11288,9113.2
13992,4851.1
12986,173.14
6020.7,7386.6
6949.3,5971.6
11338,341.22
13238,738.35
2135.5,5887
5398.5,12554
4565.5,3382.2
2177.3,4785.3
8955,10313
3268.9,2992.8
2952.7,8313.1
1650.2,14677
14693,7144.5
175.7,3339
5230.2,4967.9
4990.9,2661.5
12966,10814
7015.8,11225
8256.3,9245.4
6339.7,1677.7
7056.4,7246.1
8337.8,10186
12917,9977.1
14125,3974.6
9759.1,13944
9772.3,9263.8
5091.1,2709.7
13377,10039
3719,8243.2
10810,14163
10576,675.12
1630.7,3165.8
9401,11872
6525.1,11357
3341.1,3013.3
3629.9,5648.4
4591.9,8125.2
6133.1,13749
11132,876.04
14729,5847.5
8359.6,14703
11032,2577.7
3349.6,11604
10149,13997
6652.8,110.28
2913.2,1506.4
7805.6,4091.8
3061.5,6425.7
4026.4,1066.7
4081.5,10232
11638,10205
10145,1375.1
10495,5062.8
5628.5,1023.1
248.85,13284
10390,4888.1
2393.4,4626.5
14843,1742.6
2338.6,5710.5
8721.6,6542.8
6109.6,8639.1
7608.6,3102.4
14376,13946
9621.7,8331.6
14385,8348.9
3409.3,4370.5
14064,7722.3
6446.9,1027.5
2160.2,10681
5515,14376
11798,11955
14890,13594
3609.9,7330
8819.6,12048
3502.2,9775.9
12980,13616
12383,2607.4
12567,3590.3
11101,1107.9
5361.9,12614
10625,4360.1
13567,6948.1
236.29,90.057
11327,10839
11408,220.51
5166.9,2691.9
5892.9,9452.4
1463.8,12142
5570.6,4255.9
2910.2,3057.7
4321.9,8985.4
321.88,11018
3231.9,11368
5729.3,8716.8
653.34,14853
10663,10984
14422,7916.2
2678.7,2955
1521.9,933.44
2094.7,731.38
6737.6,7471.4
108.34,112.44
2200.3,9432
5210.2,8608.3
11153,5070.7
10576,7452.5
8667.4,6530.3
1237.1,999.92
6346.4,5337.9
10478,3012
2598.9,14596
14000,1338.7
14962,1308
5233.6,2753.3
14979,9210.4
12572,6737.4
10747,6067.2
3845.1,2951.4
726.25,11311
13862,5949.7
9035.6,3716.9
12665,4631.9
13290,9634.1
508.13,5887.6
10034,537.81
2154.7,1193.6
9129.6,9087.1
4042.2,1099.4
9304.7,12789
9491.9,9009.5
2820,9154.3
10505,7959.5
14706,2854.6
10595,2937.4
14297,1138.2
13479,11586
7744.1,6596.7
3765.6,7795.1
3243.7,8085.2
8116.6,12831
12115,5000.8
8153.6,7144.5
6640.1,1499
5530.9,1063.2
2546.3,11002
5341.9,1721.3
4208.5,2289
10351,12558
10049,4717.4
1053.1,10032
11705,6870.9
647.21,13956
7879.5,1068
11803,748.52
11679,3604.2
4461.1,4747.9
9186.5,9948.7
8822.1,1830.6
11611,7286.8
6208.6,5799.2
2302.1,10108
12789,13551
1939.2,10038
9888.8,3788.3
13959,1988
5409.1,12561
1905,1425.2
5256.3,13155
4952.1,13713
11256,10199
3224.1,8785.2
5737.8,5071.3
32.219,4956.6
13705,6813.5
5747.6,5036.7
13772,95.889
7259,5332.6
3412.1,1223.4
14513,12940
14621,5370.1
11434,48.93
7933,14485
13460,4188.3
10115,13189
10569,4933.9
10826,8541.7
14887,2109.3
471.01,1157.7
3645,13271
8255.3,6007.2
2587,14344
13427,13341
5634.8,9452.1
2890,7604.9
2346,13595
10247,8943.9
4785.2,10057
3430.2,2450.9
952.36,5002
11631,4286.2
4915.6,1132.5
12593,10059
1160.4,10357
2700.2,11339
7469.5,3988.5
10182,6810.8
2750.7,6931.3
11734,9764.8
9874.7,8720.7
11129,9463.6
9555.1,8367.4
8036.8,5997
1025.6,7798.6
3825.3,1899.1
14991,12234
358.48,2088.3
1156.6,4211.9
349.06,4815.1
2936.4,7976.5
6499.9,8517.8
14065,7359.2
5543.1,8644.5
10795,13098
8769.8,13958
2616.5,4966.9
3563.3,8608.2
5952.8,13115
311.37,12736
5718.6,8736
12991,12672
12154,4211.7
13504,2461.8
13981,7720
5827.1,631.19
12611,5235.9
6250,11368
1415.2,6999.4
14792,12361
7808.1,14059
6413.1,14615
3322.4,6296.5
4587.7,6598.1
5524.5,1062.3
1645.9,10654
1364.5,9532.4
1410.2,9523.2
6661.1,12776
8232.2,3586.2
7554.7,2400.6
176.85,7622.6
12240,7506.7
13983,3670.1
11464,3267
11020,2570.3
4721.1,9716.6
5203.7,4952.2
5015,8886.6
8619.4,8194.5
12647,5570.8
13374,1339.5
13474,12544
4237.3,13727
11915,4555.5
8513.4,118.62
14787,11942
2447.9,10290
2404.3,0.52532
7311.6,5486.6
7712.7,8553.7
4301.9,7530.9
7676.3,6459.6
5352.7,3707.3
13835,4502.5
1675.2,7038.1
8500.4,4666.5
1182.3,4159.8
9157.3,11915
8341.2,6684
12021,6440
9291.8,2073
12475,10829
702.75,14663
11804,8011.8
9895,12167
5498.7,13188
13488,518.54
1928.2,3307.6
1913.9,10279
8037.4,6786.3
8327.3,2142.2
4284.8,13514
5233.8,14771
3037.9,3262.8
13583,14326
683.32,8433.1
2423.5,7718
6055.2,11310
8217.7,9266
11825,11908
10811,6482.2
2298.6,12673
11090,2648.3
5960,11142
3300.8,10190
11614,4292.3
1763.3,1379.7
5892.8,12251
14363,13956
10936,13178
5273.9,4987.6
10058,3375.5
5967.4,13819
10939,13110
5432.3,14496
314.91,13312
6982.2,3252.3
13042,581.72
5640.3,4371.6
1166,13436
11049,13303
3165.6,9784.2
10404,13434
12480,5700.3
4197.1,10652
7935.8,444.46
3590.5,2783.1
142.28,5982.7
5147.1,7213.8
6560.2,2086.4
6345.6,664.93
1759.9,1394.9
14789,6005.3
12888,9755.8
11692,14281
1207.3,4170.9
6873.2,4251.4
9183.9,13512
267.33,1699.3
3999.6,7639.3
7600.5,9169.9
2232.5,3034.4
10184,13912
5462.1,14475
10291,7446
5287.3,14701
2175.1,1281.6
12648,910.27
5810.2,2279.2
9940.8,2012
326.73,2953
11282,14538
8986.3,6580.6
715.75,8801.8
1376.5,2086.7
4389.7,8323.8
2546.9,10021
8035.4,10778
13687,11053
9779,13171
13385,1401.4
9584.6,9617.5
3519.5,4062.4
702.44,12820
1666.7,4309.7
2917.6,6908.5
6959.6,7635.5
5926.5,3497.5
3576.8,14201
13372,540.4
9142.2,9154
12725,3022.2
1282.7,8310.8
12141,1061.1
3567.2,4542.5
2182.2,1302.7
312.59,11570
13157,8288.1
6310.8,12862
10190,13394
7643.4,6667
2298.4,5681
13117,1981.1
7628,11532
983.47,9997.8
10176,3927.8
11375,491.01
13870,3110.3
14893,3929.3
8207.3,59.535
426.74,199.52
12939,13018
12490,2849
11756,3781.3
7313.9,3011
9971.6,13027
6080.1,585.98
8306.4,14361
5757.3,5050
10647,8779.7
5789.1,9952.7
583.07,7628.1
14009,12335
564.87,8511.9
8265.7,6287.9
8137.1,13805
3188.2,11791
7317.1,619.1
260.13,13252
10120,14580
4625.8,447.42
9283.1,11420
10270,11327
7715.4,14099
5059.7,4581.8
4737.8,9367.7
13335,2425.6
11992,3300.7
2688.6,11580
11236,10846
6058.5,7290.3
13744,65.204
9912.9,11624
14397,10102
12613,4489
2098.5,4519.7
14618,5229.4
14972,4407.2
14540,10559
5287.6,11114
1739.5,3061.7
1527.8,1082.3
5677.4,5168.4
6691.8,9918.1
599.39,6076.2
9256.6,1604.6
2929.7,9940.3
3403.1,2625.8
7501.1,3673.2
4513.2,13683
4856,11834
3492.8,14229
7627.4,3107.9
11552,7998.8
2903,13722
2711.2,863.74
3512.1,2513.1
12475,7715.5
14464,8688.8
3366.2,2973.4
8894.9,10929
6035,10105
10192,4420.1
8729.1,7405.2
9588.2,8391.3
14909,6768.6
4744.9,9077
10589,10649
13593,5935.4
6482.1,5944.7
9734,2283.2
5886.2,302.1
14522,11040
6323.7,5757.9
1839.8,545.89
7131.6,2486.9
3775.8,8221.4
8320.7,8039.1
3332,11503
9169.7,14378
3146.3,6921
5825.4,2958.3
4977.5,1974
11510,9235
12082,9444.3
14359,13907
2277.4,10720
4218.9,4454.1
9913.1,10271
9204.5,5565.8
8447.5,1138
4309.2,4697.8
5688.7,942.85
6314.2,11365
6784.3,10760
1058.7,14350
14644,1788.1
5819.9,7678.6
887.66,4960.7
9022.8,6598.5
6789.8,10543
6364.7,1232.3
7920.2,707.78
307.12,6401
14087,243.49
14682,14032
12085,1172.4
11117,7065
5205.3,9395.4
7396,10415
7952,11232
3818,1886.8
10815,7103.4
5341.6,1639.2
11568,13707
8445.7,9117.2
4330.6,1718.3
1064.8,6561.4
328.25,13353
11386,7932.9
14455,11425
8794.4,13350
9893.2,8125.7
7428.5,10753
12610,10883
14997,11386
6973.6,8407.9
6941.8,6198.4
41.679,10496
1979.8,4799.8
8530.8,2298.3
767.3,1605.7
7401.4,963.14
5911.2,9398.9
3555.5,12830
3418.4,4396.5
654.96,9957.1
1639.2,11434
3146.3,3828.4
13308,4103.6
7285.2,8853.1
14422,5836.6
9794.3,795.8
1102.3,12723
10211,14178
12240,8554.8
10538,14124
9140,13551
14416,10891
12623,9356.5
11488,7791.9
14710,1546.7
2373.1,2150.6
6085.7,7709.4
13495,1243.4
2118.9,14311
5466.9,6043.1
3237.1,9941.2
12549,11416
12417,2571.4
658.66,4450.2
8323.3,14391
8518.1,1627.4
9269.9,9907.2
5694.2,13129
4038.8,2661.9
7536.9,4019.6
14622,7402.4
13669,3889.5
14950,11408
11679,5437.6
14974,14749
9099.2,13604
5664.7,7551.7
6289.9,3277.4
12976,11433
5656.9,12930
4368.1,5653.5
14587,8698.3
12871,9467.3
4628.6,3593.2
11345,4606.4
965.07,5134.5
10843,4745.2
4867.2,2989.9
8353.4,14653
2492.3,9917.6
7067.5,10619
8510.3,174.14
12942,5403.1
12617,6734.3
2127.9,10101
12948,3602.3
8338.1,1491.1
3491.1,1167.6
12523,629.4
3596.1,2839
3947.3,6247.3
9035.8,5737.5
12331,5787.4
8768.8,1776.6
9631.8,12833
6710.3,4702.4
11008,7659.9
9218,10967
4498.6,13688
3312.6,8627.9
3927.8,7699.4
2292.5,6361.2
5635.7,12959
13506,8911.3
6601.8,2116.5
6371.6,5806.2
11268,7637.7
14595,5835.8
6682.9,13282
5826.1,662.77
4015.4,8545.3
12790,13075
13731,1483
2163.5,5512.7
12904,3073.6
14403,10095
1358.2,7381.9
1813.4,2389.2
11707,10645
5179.9,3739.3
8386.3,1375.5
9226.4,3350.1
9630,12816
11664,4272.7
8404.4,14744
11247,12076
13631,14752
4354.6,8473.7
12755,9442.7
7493.6,6905
10409,13877
11636,14593
8499.8,8650.6
6072.7,7003.5
10184,929.52
14081,12730
4458.4,4068.2
9430,10790
13303,10731
8798.4,516.23
